_id.year,_id.mode,_id.week,distance,co2
2022,2,40,37567.000155928086,0
2022,1,40,3429.599180971123,0
2022,2,41,11802.699579697884,0
2022,1,41,5955.291890535303,0
2022,5,41,92083.61137458685,20286.94042193523
2022,7,39,14347.244601297027,1758.3982983349636
2022,1,39,11019.035887842212,0
2022,7,41,6869.935077059806,841.9792430444498
2022,2,39,9612.2139913317,0
